MacAddress,Company
DC:9E:8F,Apple
60:15:92:3,OSI TECHNOLOGY CO.
48:E7:29,Espressif Inc.
1C:4A:F7,AMON INC
84:B3:86:1,Sichuan Huakun Zhenyu Intelligent Technology Co.
00:50:C2:28:7,TECNEW Electronics Engineering Cr.
00:1D:61,BIJ Corporation
50:A4:D0:7,Shanghai Pujiang Smart Card Systems Co.
70:B3:D5:C4:F,AE Van de Vliet BVBA
00:0A:A6,Hochiki Corporation
00:50:C2:76:D,Mobilisme
70:B3:D5:A2:7,HDL da Amaz??nia Industria Eletr??nica Ltda
38:B8:EB:2,barox Kommunikation GmbH
98:5F:D3,Microsoft Corporation
94:D8:59,TCT mobile ltd
70:B3:D5:30:6, LEMZ-T
00:09:B2,LF Inc.
40:95:58,Aisino Corporation
A4:BE:2B,HUAWEI TECHNOLOGIES CO.
00:17:68,Zinwave Ltd
00:02:A0,Flatstack Ltd.
0C:BC:9F,Apple
30:B2:16,Hitachi ABB Power Grids ??? Grid Automation
5C:E8:83,HUAWEI TECHNOLOGIES CO.
00:50:C2:5A:3,LUMEL S.A.
00:C0:DF,KYE Systems Corp.
B8:41:5F,ASP AG
A0:69:86,Wellav Technologies Ltd
E8:C1:B8, Nanjing Bangzhong Electronic Commerce Limited
EC:A8:1F,Technicolor CH USA Inc.
88:6E:DD,Micronet union Technology(Chengdu)Co.
CC:93:4A,Sierra Wireless
00:50:C2:E3:E,Monnit Corp.
8C:1F:64:68:1,wayfiwireless.com
00:1B:C5:00:3,MicroSigns Technologies Inc
AC:10:07,Arcadyan Corporation
08:E8:4F,HUAWEI TECHNOLOGIES CO.
30:3E:A7,Intel Corporate
74:F6:1C,HTC Corporation
04:E6:76,AMPAK Technology
6C:3B:E5,Hewlett Packard
94:20:53,Nokia Corporation
AC:86:D1,IEEE Registration Authority
34:F2:23,Fujian Newland Communication Science Technology Co.
00:A0:13,TELTREND LTD.
A8:3F:A1:5,Sercomm Corporation.
6C:62:FE,Juniper Networks
90:7A:0A,Gebr. Bode GmbH  Co KG
00:15:BB,SMA Solar Technology AG
00:01:41,CABLE PRINT
3C:39:E7:2,HomeWizard B.V.
00:13:50,Silver Spring Networks
1C:C0:35,PLANEX COMMUNICATIONS INC.
00:13:95,congatec AG
00:50:C2:45:3,ErhardtLeimer GmbH
00:09:99,CP GEORGES RENAULT
9C:9E:D5,Xiaomi Communications Co Ltd
40:D8:55:11:E,CEMSI
A0:02:DC,Amazon Technologies Inc.
94:91:7F,ASKEY COMPUTER CORP
4C:44:5B,Intel Corporate
70:B3:D5:DB:4,YUYAMA MFG Co.
00:50:D6,ATLAS COPCO TOOLS AB
58:68:7A,Sagemcom Broadband SAS
24:11:53,Samsung Electronics Co.
C0:7E:40,SHENZHEN XDK COMMUNICATION EQUIPMENT CO.
98:48:27,TP-LINK TECHNOLOGIES CO.
00:25:25,CTERA Networks Ltd.
44:A4:2D,TCT mobile ltd
00:1A:09,Wayfarer Transit Systems Ltd
00:A0:4C,INNOVATIVE SYSTEMS  TECHNOLOGIES
40:D8:55:0F:F,YUYAMA MFG Co.
8C:1F:64:46:A,Pharsighted LLC
00:50:C2:87:0,LOGEL S.R.L.
F4:8E:92,HUAWEI TECHNOLOGIES CO.
50:70:E5,He Shan World Fair Electronics Technology Limited
C8:87:22,Lumenpulse
8C:1F:64:51:0,Novanta Corp  Novanta IMS
44:E4:EE,Wistron Neweb Corporation
18:7C:81,Valeo Vision Systems
00:0A:C6,Overture Networks.
0C:1A:10,Acoustic Stream
94:2B:68,Apple
88:41:57,Shenzhen Atsmart Technology Co.
98:6E:E8:0,Sbarco Technology CO.
00:11:23,Appointech
88:A6:EF:E,IONA Tech
00:1C:E9,Galaxy Technology Limited
00:50:C2:CC:F,TASK SISTEMAS DE COMPUTACAO LTDA
00:1F:44,GE Transportation Systems
00:17:29,Ubicod Co.LTD
00:20:83,PRESTICOM INCORPORATED
DC:99:14,HUAWEI TECHNOLOGIES CO.
34:E7:0B,HAN Networks Co.
AC:1D:DF:C,Beijing Chunhong Technology Co.
00:11:95,D-Link Corporation
90:96:F3,BUFFALO.INC
30:4A:C4,Barrot Technology Co.
00:50:C2:2F:2,Eurotek Srl
00:0C:5D,CHIC TECHNOLOGY (CHINA) CORP.
00:0E:E5,bitWallet
20:67:7C,Hewlett Packard Enterprise
8C:1F:64:17:5,Wuhan YiValley Opto-electric technology Co.
8C:1F:64:49:F,Shenzhen Dongman Technology Co.
0C:68:03,Cisco Systems
00:60:01,InnoSys
8C:1F:64:60:8,CONG TY CO PHAN KY THUAT MOI TRUONG VIET AN
00:13:1D,Scanvaegt International AS
00:25:60,Ibridge Networks  Communications Ltd.
00:0D:DC,VAC
70:B3:D5:3C:7,SOFTCREATE CORP.
C8:64:C7,zte corporation
0C:EF:AF:A,chengdu joyotime Technology Co.
CC:D3:9D:6,Krontech
08:40:27,Gridstore Inc.
68:DA:73:6,Global Networks ZEN-EI Co.
00:09:A6,Ignis Optics
00:1B:7F,TMN Technologies Telecomunicacoes Ltda
C0:F9:91,GME Standard Communications PL
00:02:A6,Effinet Systems Co.
00:05:E4,Red Lion Controls Inc.
40:D8:55:09:D,EMAC
28:FA:19,Shenzhen Jingxun Software Telecommunication Technology Co.
58:C5:CB,Samsung Electronics Co.
70:B3:D5:AE:1,DimoCore Corporation
A8:EA:E4,Weiser
00:14:17,RSE Informations Technologie GmbH
00:1B:FD,Dignsys Inc.
00:15:4D,Netronome Systems
00:0F:27,TEAL Electronics
00:16:02,CEYON TECHNOLOGY CO.
84:C8:A0,Hui Zhou Gaoshengda Technology Co.
18:B9:6E,Dongguan Liesheng Electronic Co.
00:50:C2:E8:3,Witree Co.
00:50:C2:78:E,GLOBALCOM ENGINEERING SRL
8C:A6:DF,TP-LINK TECHNOLOGIES CO.
00:10:03,IMATRON
88:C9:B3:7,Robert Bosch JuP1
14:86:92,TP-LINK TECHNOLOGIES CO.
C8:9D:18,Huawei Device Co.
18:C3:F4:0,Scati Labs
FC:D9:08,Xiaomi Communications Co Ltd
00:17:67,Earforce AS
88:6C:60,Xiaomi Communications Co Ltd
88:22:B2,Chipsea Technologies (Shenzhen) Corp.
00:50:C2:9C:B,NIS-time GmbH
00:50:C2:C6:E,TBS Holding AG
00:40:E0,ATOMWIDE LTD.
70:AE:D5,Apple
60:98:66,Texas Instruments
6C:F9:7C,Nanoptix Inc.
90:15:64,IEEE Registration Authority
64:C7:53,Apple
44:B3:82,Kuang-chi Institute of Advanced Technology
48:2C:D0,HUAWEI TECHNOLOGIES CO.
D4:77:98,Cisco Systems
A4:53:EE:7,Beijing Lanke Science and Technology Co.
DC:36:43:8,OAK INFORMATION SYSTEM CO.
70:B3:D5:3D:F,MultiDyne
C8:84:39,Sunrise Technologies
78:A8:73,Samsung Electronics Co.
7A:38:4E,PROFIBUS Nutzerorganisation e.V.
00:0D:A9,T.E.A.M. S.L.
00:24:6B,Covia
E8:45:8B,MitraStar Technology Corp.
70:06:92:A,Munters
8C:1F:64:6C:B,GJD Manufacturing
C4:06:83,HUAWEI TECHNOLOGIES CO.
7C:84:37,China Post Communications Equipment Co.
00:50:C2:D7:8,P4Q Electronics
00:1E:50,BATTISTONI RESEARCH
F0:AB:F3,Fiberhome Telecommunication Technologies Co.
00:50:C2:AA:9,SAN GIORGIO S.E.I.N. srl
24:C6:96,Samsung Electronics Co.
00:50:C2:DA:2,metraTec GmbH
10:63:A3:E,Annapurna labs
3C:CE:0D,Shenzhen juduoping Technology Co.
70:B3:D5:35:F,Aplex Technology Inc.
70:B3:D5:60:2,Quantum Opus
74:95:EC,ALPSALPINE CO
80:A5:79,IEEE Registration Authority
00:50:C2:B9:5,Rx Monitoring Services
00:C0:76,I-DATA INTERNATIONAL A-S
54:78:85,SHENZHEN GIEC DIGITAL CO.
30:EB:5A,LANDIS  GYR
0C:08:B4,HUMAX Co.
54:A4:93:8,Chengdu EVECCA Technology Co.
40:D8:55:01:2,Sencon Inc.
00:E0:6A,KAPSCH AG
5C:6B:D7,Foshan VIOMI Electric Appliance Technology Co. Ltd.
04:D1:3A,Xiaomi Communications Co Ltd
CC:C8:D7,CIAS Elettronica srl
4C:D7:B6,Helmer Scientific
00:25:8B,Mellanox Technologies
70:B3:D5:D6:0,Flintab AB
40:C6:2A,Shanghai Jing Ren Electronic Technology Co.
70:B3:D5:3B:6,MedRx
00:1A:2A,Arcadyan Technology Corporation
70:30:5D,Ubiquoss Inc
00:22:32,Design Design Technology Ltd
00:50:C2:6D:7,Mavenir System
B8:87:C6,Prudential Technology co.
00:24:63,Phybridge Inc
00:25:02,NaturalPoint
D8:06:D1,Honeywell Fire System (Shanghai) Co
E4:57:A8,Stuart Manufacturing
E0:9C:E5,Shanghai Tricheer Technology Co.
00:50:C2:0F:F,IPAXS Corporation
00:21:E5,Display Solution AG
AC:CA:AB,Virtual Electric Inc
00:1C:BC,CastGrabber
1C:61:BF,Apple
00:50:C2:2A:5,Septier Communication Ltd
70:B3:D5:2C:0,Sensative AB
D8:97:7C,Grey Innovation
04:FA:83,Qingdao Haier Technology Co.
00:C0:06,NIPPON AVIONICS CO.
00:50:C2:33:A,United Telecoms Ltd
00:50:C2:BD:8,b.a.b-technologie gmbh
00:50:C2:85:6,CT Company
B4:A2:EB:6,ShenZhen Lark Acoustics Co.
04:7A:0B,Beijing Xiaomi Electronics Co.
00:26:62,Actiontec Electronics
00:10:5A,3COM
90:4E:91:E,Shenzhen Cloudynamo Internet Technologies Co.
2C:C8:1B,Routerboard.com
00:13:80,Cisco Systems
70:B3:D5:58:F,LSL systems
00:13:46,D-Link Corporation
00:90:06,Hamamatsu Photonics K.K.
00:1B:8E,Hulu Sweden AB
00:0B:FE,CASTEL Broadband Limited
00:06:3B,Arcturus Networks Inc.
18:12:12,Cepton Technologies
F4:CE:48,Extreme Networks
DC:4A:9E:3,LEACH INTERNATIONAL EUROPE
10:A4:50,Kwikset
74:69:4A,Sichuan Tianyi Comheart Telecom Co.
70:B3:D5:05:D,KOMS Co.
8C:1F:64:7D:6,Algodue Elettronica Srl
00:19:79,Nokia Danmark AS
1C:57:3E,Altice Labs S.A.
3C:BD:14,Diebold Nixdorf
00:1B:9C,SATEL sp. z o.o.
00:0B:40,Cambridge Industries Group (CIG)
00:0A:D8,IPCserv Technology Corp.
40:D8:55:09:6,Comtel Electronics GmbH
70:69:79:B,Liquid Instruments Pty Ltd
00:B0:2D,ViaGate Technologies
8C:1F:64:B7:1,Sichuan Youke Communication Technology Co.
00:50:C2:E5:3,NEXT video systems Hard- and Software Development GmbH
08:65:F0,JM Zengge Co.
00:12:D8,International Games System Co.
BC:FF:54,zte corporation
CC:1B:E0:C,Guangzhou Southelectric Power Science Technology Development Co.
98:6C:5C,Jiangxi Gosun Guard Security Co.
00:15:23,Meteor Communications Corporation
18:7C:0B,Ruckus Wireless
D8:86:0B,IEEE Registration Authority
7C:91:22,Samsung Electronics Co.
94:3E:FD:6,Shenzhen Gigaopto Technology Co.
90:15:64:0,Fengzhushou Co.
70:B3:D5:40:3,Mighty Cube Co.
38:D6:20,Limidea Concept Pte. Ltd.
60:2D:74,Extreme Networks Headquarters
00:21:31,Blynke Inc.
C0:25:E9,TP-LINK TECHNOLOGIES CO.
00:1E:6F,Magna-Power Electronics
DC:56:E7,Apple
00:18:89,WinNet Solutions Limited
5C:87:D8:6,Shanghai Jianyi Technology Co.
8C:1F:64:14:F,NSM
00:40:A7,ITAUTEC PHILCO S.A.
40:D8:55:03:F,UniSVR Global Information Technology Corp.
8C:1F:64:6A:4,Automata Spa
2C:AA:8E,Wyze Labs Inc
00:05:DF,Electronic Innovation
BC:30:7D,Wistron Neweb Corporation
00:50:C2:EC:7,LIQUID ROBOTICS
3C:FA:D3:9,Shenzhen Vplus Communication Intelligent Co.
70:B3:D5:E5:5,BELT S.r.l.
70:B3:D5:F4:1,DUEVI SRL
00:06:E9,Intime Corp.
40:D8:55:04:B,Vital Tech Industria e Comercio Ltda
00:1E:81,CNB Technology Inc.
F4:0E:11:E,Elektronika Naglic d.o.o.
70:B3:D5:15:3,Schneider Electric Motion USA
00:50:C2:8F:0,Xentras Communications
00:EC:0A,Xiaomi Communications Co Ltd
08:FA:79,vivo Mobile Communication Co.
BC:9D:42,SHENZHEN RF-LINK TECHNOLOGY CO.
B8:5E:7B,Samsung Electronics Co.
BC:97:40:7,Airfi Oy AB
00:11:0A,Hewlett Packard
00:80:EE,THOMSON CSF
24:E8:CE,Qingdao Haier Technology Co.
00:11:9B,Telesynergy Research Inc.
C0:06:0C,HUAWEI TECHNOLOGIES CO.
70:B3:D5:E2:A,CONTES
20:50:E7,AMPAK Technology
00:07:5C,Eastman Kodak Company
00:80:AE,HUGHES NETWORK SYSTEMS
40:F3:85,IEEE Registration Authority
84:3B:10,Lv switch Inc.
E8:06:EB,ShieldSOS LLC
44:6F:D8:9,Annapurna labs
B0:E9:FE,Woan Technology (Shenzhen) Co.
10:0D:7F,NETGEAR
00:1B:C5:07:6,PLAiR Media
00:10:CF,FIBERLANE COMMUNICATIONS
00:01:3C,TIW SYSTEMS
94:CE:0F,Huawei Device Co.
CC:F8:26,Samsung Electronics Co.
18:F8:7A,i3 International Inc.
E0:28:0A,TP-Link Systems Inc.
B4:E8:C9,XADA Technologies
A8:63:DF,DISPLAIRE CORPORATION
00:1E:3E,KMW Inc.
40:D8:55:05:3,Amantys Ltd
18:C3:F4,IEEE Registration Authority
80:9F:AB,Fiberhome Telecommunication Technologies Co.
D0:A6:37,Apple
BC:A4:E1,Nabto
08:DA:33:2,Shenzhen Zhenghao lnnovation Techenology Co.
88:5F:E8:A,Lisle Design Ltd
94:A0:4E,Bostex Technology Co.
88:A9:A7,IEEE Registration Authority
A4:DA:22:B,Klashwerks Inc.
C4:CB:E1,Dell Inc.
8C:1F:64:1F:E,Burk Technology
70:88:6B:1,Bitfinder Inc
00:16:1B,Micronet Corporation
00:50:C2:A5:3,Quality  Design
60:F5:9C,CRU-Dataport
00:B0:AE,Symmetricom
08:30:CE,Fiberhome Telecommunication Technologies Co.
70:53:3F,Alfa Instrumentos Eletronicos Ltda.
00:1C:4E,TASA International Limited
B4:30:52,HUAWEI TECHNOLOGIES CO.
8C:1F:64:88:2,TMY TECHNOLOGY INC.
8C:1F:64:CC:B,suzhou yuecrown Electronic Technology Co.
00:50:C2:A3:5,Appareo Systems
8C:1F:64:D5:8,Zumbach Electronic AG
90:FD:61,Apple
A8:10:87,Texas Instruments
00:50:C2:6F:3,E3Switch LLC
00:05:6E,National Enhance Technology
A4:B1:EE,H. ZANDER GmbH  Co. KG
E0:60:66,Sercomm Corporation.
4C:AC:0A,zte corporation
0C:F0:B4,Globalsat International Technology Ltd
70:B3:D5:C5:E,Frog Cellsat Limited
00:0F:FA,Optinel Systems
98:4E:97,Starlight Marketing (H. K.) Ltd.
5C:0C:BB,CELIZION Inc.
AC:83:E9,Beijing Zile Technology Co.
C8:F5:D6:3,BBPOS International Limited
F8:90:66,Nain Inc.
08:4E:1C,H2A Systems
70:B3:D5:81:B,bobz GmbH
A4:19:08,Fiberhome Telecommunication Technologies Co.
B0:47:5E:7,MK Vision Joint Stock Company
00:21:5F,IHSE GmbH
3C:17:10,Sagemcom Broadband SAS
00:06:98,egnite GmbH
00:A0:61,PURITAN BENNETT
F8:5C:4D,Nokia
A0:C5:F2:2,Speedgoat GmbH
00:80:A7,Honeywell International Inc
00:18:70,E28 Shanghai Limited
74:CD:0C,Smith Myers Communications Ltd.
1C:FD:08:3,Umeox Innovations Co.
00:00:50,RADISYS CORPORATION
E8:6C:C7:E,Annapurna labs
00:09:6A,Cloverleaf Communications Inc.
30:A4:52,Arrival Elements BV
00:0C:82,NETWORK TECHNOLOGIES INC
00:12:CD,ASEM SpA
18:9B:A5:8,Shenzhen Tong Tai Yi information Technology Co.
70:B3:D5:3E:8,COSMOS web Co.
00:07:AE,Britestream Networks
00:F2:2C,Shanghai B-star Technology Co.
70:B3:D5:5F:1,Fater Rasa Noor 
7C:B5:9B,TP-LINK TECHNOLOGIES CO.
24:0A:C4,Espressif Inc.
08:00:08,BOLT BERANEK AND NEWMAN INC.
00:50:C2:AD:B,GO engineering GmbH
90:D9:2C,HUG-WITSCHI AG
E0:B7:63,Bosch Automotive Products (Suzhou) Co.
90:92:B4,Diehl BGT Defence GmbH  Co. KG
D4:53:83,Murata Manufacturing Co.
AC:35:EE,FN-LINK TECHNOLOGY LIMITED
20:99:52,Xiaomi Communications Co Ltd
8C:1F:64:04:E,Auditdata
00:19:F7,Onset Computer Corporation
E0:EE:1B,Panasonic Automotive Systems Company of America
14:4F:D7:5,FLS FINLAND OY
70:B3:D5:AD:D,GHL Systems Berhad
50:A4:D0:D,Axel Technology
8C:EB:C6,HUAWEI TECHNOLOGIES CO.
70:B3:D5:51:2,Techno Broad
00:17:42,FUJITSU LIMITED
9C:A9:E4,zte corporation
F0:A7:B2,FUTABA CORPORATION
00:00:19,APPLIED DYNAMICS INTERNATIONAL
00:23:26,FUJITSU LIMITED
48:6E:73,Pica8
34:C8:D6:8,Illumina
F4:69:42,ASKEY COMPUTER CORP
8C:1F:64:3B:8,HUBRIS TECHNOLOGIES PRIVATE LIMITED
88:C3:6E,Beijing Ereneben lnformation Technology Limited
70:B3:D5:07:1,FSR
3C:FA:D3:5,Gulf Security Technology Co.
BC:00:04,Fiberhome Telecommunication Technologies Co.
60:FF:9E,AzureWave Technology Inc.
8C:1F:64:91:C,Cospowers Changsha Branch
D0:96:86:0,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
70:B3:D5:0E:4,Walter M??ller AG
64:67:CD,HUAWEI TECHNOLOGIES CO.
4C:FE:2E,DongGuan Siyoto Electronics Co.
D4:6E:5C,HUAWEI TECHNOLOGIES CO.
40:A6:B7,Intel Corporate
70:B3:D5:C2:5,speedsignal GmbH
8C:1F:64:BC:C,Sound Health Systems
00:1B:C5:01:3,Zamir Recognition Systems Ltd.
90:88:A9:3,Hangzhou Hollysys Automation Co.
F8:BC:0E,eero inc.
50:70:97,China Mobile Group Device Co.
70:B3:D5:56:9,Nuance Hearing Ltd.
C4:66:99,vivo Mobile Communication Co.
1C:7D:22,Fuji Xerox Co.
74:25:84:7,Annapurna labs
00:0D:13,Wilhelm Rutenbeck GmbHCo.KG
F0:74:8D,Ruijie Networks Co.
2C:6A:6F:F,Private
F0:6E:32,MICROTEL INNOVATION S.R.L.
98:17:3C,Private
90:4E:91:2,North Pole Engineering
94:3E:FD:C,Annapurna labs
00:50:C2:B1:B,Integrated  Control Corp.
70:B3:D5:20:F,Tieline Research Pty Ltd
00:30:1F,OPTICAL NETWORKS
40:D8:55:07:A,4embedded
50:48:77,Honor Device Co.
B8:AE:1D,Guangzhou Xingyi Electronic Technology Co.
70:B3:D5:4C:4,OOO Research and Production Center Computer Technologies
10:36:AA,Vantiva - Connected Home
E0:C2:64,Intel Corporate
D4:7E:E4,China Mobile IOT Company Limited
54:E4:3A,Apple
00:01:CE,Custom Micro Products
00:0C:6D,Edwards Ltd.
8C:1F:64:E2:E,RADA Electronics Industries Ltd.
00:1E:42,Teltonika
BC:C2:D9,Private
70:06:92:7,DCNET SOLUTIONS INDIA PVT LTD
00:14:50,Heim Systems GmbH
FC:44:63,Universal Audio
00:1F:F8,Siemens AG
00:0B:B4,RDC Semiconductor Inc.
A8:79:71,HUAWEI TECHNOLOGIES CO.
44:67:55,Orbit Irrigation
A4:C0:E1,Nintendo Co.
2C:CF:67,Raspberry Pi (Trading) Ltd
00:10:4D,SURTEC INDUSTRIES
40:D8:55:04:3,SchulerControl GmbH
18:07:12,Shenzhen Dazoo Technologies CO.
B8:D9:CE,Samsung Electronics Co.
3C:35:76,ITEL MOBILE LIMITED
AC:88:66,Shenzhen Skyworth Digital  Technology  CO.
8C:1F:64:50:4,EA Elektroautomatik GmbH  Co. KG
B0:C2:05,BIONIME
00:50:C2:06:2,Private
F4:1A:79:4,Guangdong Sygole Intelligent Technology Co.
8C:5A:F0,Exeltech Solar Products
00:12:61,Adaptix
B0:97:38,Shenzhen Skyworth Digital  Technology  CO.
00:50:C2:0F:A,GE Transportation Systems
00:30:4E,BUSTEC PRODUCTION LTD.
78:C2:C0:1,XRONOS-INC
00:1E:54,TOYO ELECTRIC Corporation
18:CF:5E,Liteon Technology Corporation
5C:BE:69,Oraimo Technology Limited
CA:30:BF,IEEE 802.1 Working Group
D0:92:9E,Microsoft Corporation
70:B3:D5:52:4,Wuxi New Optical Communication Co.
58:C4:1E:1,JLZTLink Industry Shen ZhenCo.
8C:1F:64:86:8,SHENZHEN PEAKE TECHNOLOGY CO.
D4:01:29,Broadcom
28:3A:4D,Cloud Network Technology (Samoa) Limited
08:00:8E,Tandem Computers
00:10:08,VIENNA SYSTEMS CORPORATION
34:46:63:0,China Drive Electric Co.
E4:95:6E:3,Shanghai DGE Co.
68:A0:F6,HUAWEI TECHNOLOGIES CO.
70:B3:D5:1A:D,Techworld Industries Ltd
00:12:D5,Motion Reality Inc.
8C:1F:64:E0:E,Nokeval Oy
10:CE:A9,Texas Instruments
00:20:4A,PRONET GMBH
00:C0:43,STRATACOM
70:B3:D5:23:3,RCH SPA
8C:1F:64:3B:7,AI-BLOX
44:03:A7,Cisco Systems
00:24:92,Motorola
70:B3:D5:23:7,Sikom AS
00:18:65,Siemens Healthcare Diagnostics Manufacturing Ltd
30:05:5C,Brother industries
54:FF:CF,Mopria Alliance
70:B3:D5:0B:A,Ayre Acoustics
00:08:09,Systemonic AG
70:B3:D5:D2:3,COTT Electronics
00:C0:C2,INFINITE NETWORKS LTD.
8C:1F:64:32:8,Com Video Security Systems Co.
70:B3:D5:BF:8,RCH ITALIA SPA 
00:0F:D6,Sarotech Co.
00:01:1C,Universal Talkware Corporation
00:40:F7,Polaroid Corporation
20:3A:EF,Sivantos GmbH
AC:8B:6A,China Mobile IOT Company Limited
4C:11:AE,Espressif Inc.
00:E0:E9,DATA LABS
F0:18:2B,LG Chem
F0:77:D0,Xcellen
00:94:EC,Huawei Device Co.
50:4B:9E,Huawei Device Co.
FC:4E:A4,Apple
00:50:C2:2B:A,NORCO INDUSTRIAL TECHNOLOGY INC
A0:55:DE,ARRIS Group
AC:64:DD,IEEE Registration Authority
94:AA:0A,Fiberhome Telecommunication Technologies Co.
84:8E:0C,Apple
28:DB:A7,Silicon Laboratories
00:50:87,TERASAKI ELECTRIC CO.
00:08:BB,NetExcell
04:5A:95,Nokia Corporation
00:07:F2,IOA Corporation
70:B3:D5:C2:A,Array Telepresence
70:B3:D5:37:E,ELINKGATE JSC
5C:85:7E:5,Shanghai Yanhe automation technology co.
00:08:82,SIGMA CORPORATION
00:60:CC,EMTRAK
10:DA:43,NETGEAR
04:8A:15,Avaya Inc
DC:9A:8E,Nanjing Cocomm electronics co.
E4:67:A6,BSH Hausger??te GmbH
7C:47:7C:E,I-Convergence.com
0C:EF:AF:2,LUMEL S.A.
A0:98:57,Shenzhen ELINK Technology Co.
10:13:EE,Justec International Technology INC.
00:40:6E,COROLLARY
E0:37:17,Technicolor CH USA Inc.
00:19:16,PayTec AG
00:50:C2:82:2,Winner Technology Co
00:26:C2,SCDI Co. LTD
24:37:4C,Cisco SPVTG
84:D5:A0,MCOT INC.
14:22:33,Fiberhome Telecommunication Technologies Co.
00:01:14,KANDA TSUSHIN KOGYO CO.
38:EC:0D,Apple
78:59:94,Alif Semiconductor
00:50:C2:C9:6,CyberCraft
68:AF:FF,Shanghai Cambricon Information Technology Co.
54:B8:74,GD Midea Air-Conditioning Equipment Co.
84:57:33,Microsoft Corporation
00:10:D9,IBM JAPAN
00:0A:EA,ADAM ELEKTRONIK LTD. ??TI
C8:8E:D1:9,Focalcrest
70:B3:D5:DC:6,IDEM INC.
00:0C:3F,Cogent Defence  Security Networks
8C:1F:64:32:B,Shenyang Taihua Technology Co.
14:75:5B,Intel Corporate
78:C5:E5,Texas Instruments
50:41:1C,AMPAK Technology
1C:59:74:7,Lynxi Technologies Co.
70:B3:D5:9A:3,Shanghai Hourui Technology Co.
00:60:96,T.S. MICROTECH INC.
00:50:C2:72:D,Physical Acoustics Corporation
00:1B:DA,UTStarcom Inc
00:1F:65,KOREA ELECTRIC TERMINAL CO.
8C:1F:64:61:D,Lewitt GmbH
00:11:10,Maxanna Technology Co.
A8:5C:2C,Apple
18:A5:9C,IEEE Registration Authority
28:54:71,Huawei Device Co.
00:50:C2:B1:F,Atlas Copco IAS GmbH
A0:0A:BF,Wieson Technologies Co.
84:8B:CD:0,SouXin Corporate
00:02:DC,Fujitsu General Limited
A8:B2:71,HUAWEI TECHNOLOGIES CO.
E4:32:CB,Samsung Electronics Co.
00:50:C2:38:A,Embedtronics Enterprise
00:50:C2:91:6,CHK GridSense PL
4C:E1:73:3,outpaceIO
8C:1F:64:25:E,R2Sonic
00:50:C2:25:F,Albert Handtmann Maschinenfabrik GmbHCo.KG
40:12:E4,Compass-EOS
98:BA:39,Doro AB
DC:DA:4F,GETCK TECHNOLOGY
2C:27:9E,IEEE Registration Authority
90:8C:43,Apple
00:05:F6,Young Chang Co. Ltd.
78:E9:96:7, Beisit Electric Tech(Hangzhou)Co.
9C:6B:00,ASRock Incorporation
88:5D:90:2,DAIDONG Industrial System Co.
70:B3:D5:7F:D,SYS TEC electronic GmbH
94:D0:29,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
9C:5C:F9,Sony Mobile Communications Inc
58:E8:76:1,Beijing Perabytes IS Technology Co.
00:D0:C3,VIVID TECHNOLOGY PTE
8C:1F:64:4E:9,EERS GLOBAL TECHNOLOGIES INC.
8C:1F:64:37:6,DIAS Infrared GmbH
A0:46:5A,Motorola Mobility LLC
8C:1F:64:5E:6,ODYSSEE-SYSTEMES
70:B3:D5:A6:7,Gstar Creation Co .
08:00:3A,ORCATECH INC.
78:E9:96:C,GARANTIR TECHNOLOGIES PRIVATE LIMITED
C4:9A:02,LG Electronics (Mobile Communications)
C4:A1:0E:1,BARTEC PIXAVI AS
8C:1F:64:05:C,tickIoT Inc.
F0:AC:D7:6,Suzhou Pairlink Network Technology
70:B3:D5:58:9,Cityntel OU
8C:1F:64:17:E,MI Inc.
0C:B9:12,JM-DATA GmbH
00:04:8B,Poscon Corporation
40:D8:55:1D:F,Chengdu Meihuan Technology Co.
70:B3:D5:6F:B,Shachihata Inc.
70:B3:D5:36:C,Sicon srl
34:E1:D1:3,Rinco Ultrasonics AG
B0:C0:90,Chicony Electronics Co.
24:6E:96,Dell Inc.
CC:E0:C3,EXTEN Technologies
8C:1F:64:39:3,GRE SYSTEM INC.
5C:85:7E:2,mobilogix HongKong
D4:CF:37,Symbolic IO
00:80:55,FERMILAB
70:B3:D5:19:1,Algodue Elettronica Srl
40:92:1A,Apple
54:9B:12,Samsung Electronics Co.
DC:72:23,Hui Zhou Gaoshengda Technology Co.
40:70:F5,Apple
78:1D:4A,zte corporation
00:B0:1C,Westport Technologies
E8:FF:1E:D,Shenzhen AZW Technology Co.
7C:E8:7F,Sagemcom Broadband SAS
00:50:C2:96:2,Shockfish SA
4C:E1:36,Private
8C:1F:64:1B:F,Ossia Inc
E0:A8:B8,Le Shi Zhi Xin Electronic Technology (Tianjin) Limited
00:30:C0,Lara Technology
44:18:4F,Fitview
20:4E:6B,Axxana(israel) ltd
04:92:EE,iway AG
8C:1F:64:C8:0,VECOS Europe B.V.
00:03:57,Intervoice-Brite
E0:AE:5E,ALPSALPINE CO
00:04:15,Rasteme Systems Co.
00:50:C2:E4:5,Stichting Sunrise
58:79:61,Microsoft Corporation
E4:C4:83,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
70:B3:D5:99:0,Energy Wall
70:B3:D5:A2:2,eSys Solutions Sweden AB
00:50:C2:E8:6,Multisuns Corporation
